% Output generated by QOMET v1.5.0 beta (revision N/A)
% time from_node_id from_node_x from_node_y from_node_z to_node_id to_node_x to_node_y to_node_z distance Pr SNR FER num_retr op_rate bandwidth loss_rate delay jitter
0.240000 1 0.000000 0.000000 0.000000 2 0.576000 10.000000 0.000000 10.0166 -76.2530 23.7470 0.0003 0.00 11000000.00 6116009.63 0.0000 3.3394 0.1608
0.244000 1 0.000000 0.000000 0.000000 2 0.585600 10.000000 0.000000 10.0171 -76.2544 23.7456 0.0003 0.00 11000000.00 6116006.94 0.0000 3.3394 0.1608
0.248000 1 0.000000 0.000000 0.000000 2 0.595200 10.000000 0.000000 10.0177 -76.2557 23.7443 0.0003 0.00 11000000.00 6116004.21 0.0000 3.3394 0.1608
0.252000 1 0.000000 0.000000 0.000000 2 0.604800 10.000000 0.000000 10.0183 -76.2571 23.7429 0.0003 0.00 11000000.00 6116001.42 0.0000 3.3394 0.1608
0.256000 1 0.000000 0.000000 0.000000 2 0.614400 10.000000 0.000000 10.0189 -76.2585 23.7415 0.0003 0.00 11000000.00 6115998.59 0.0000 3.3394 0.1608
0.260000 1 0.000000 0.000000 0.000000 2 0.624000 10.000000 0.000000 10.0194 -76.2600 23.7400 0.0003 0.00 11000000.00 6115995.70 0.0000 3.3394 0.1608
0.264000 1 0.000000 0.000000 0.000000 2 0.633600 10.000000 0.000000 10.0201 -76.2614 23.7386 0.0003 0.00 11000000.00 6115992.77 0.0000 3.3394 0.1608
0.268000 1 0.000000 0.000000 0.000000 2 0.643200 10.000000 0.000000 10.0207 -76.2629 23.7371 0.0003 0.00 11000000.00 6115989.79 0.0000 3.3394 0.1608
0.272000 1 0.000000 0.000000 0.000000 2 0.652800 10.000000 0.000000 10.0213 -76.2644 23.7356 0.0003 0.00 11000000.00 6115986.76 0.0000 3.3394 0.1608
0.276000 1 0.000000 0.000000 0.000000 2 0.662400 10.000000 0.000000 10.0219 -76.2660 23.7340 0.0003 0.00 11000000.00 6115983.69 0.0000 3.3394 0.1608
0.280000 1 0.000000 0.000000 0.000000 2 0.672000 10.000000 0.000000 10.0226 -76.2675 23.7325 0.0003 0.00 11000000.00 6115980.56 0.0000 3.3394 0.1608
0.284000 1 0.000000 0.000000 0.000000 2 0.681600 10.000000 0.000000 10.0232 -76.2691 23.7309 0.0003 0.00 11000000.00 6115977.38 0.0000 3.3394 0.1608
0.288000 1 0.000000 0.000000 0.000000 2 0.691200 10.000000 0.000000 10.0239 -76.2707 23.7293 0.0003 0.00 11000000.00 6115974.16 0.0000 3.3394 0.1608
0.292000 1 0.000000 0.000000 0.000000 2 0.700800 10.000000 0.000000 10.0245 -76.2723 23.7277 0.0003 0.00 11000000.00 6115970.88 0.0000 3.3394 0.1608
0.296000 1 0.000000 0.000000 0.000000 2 0.710400 10.000000 0.000000 10.0252 -76.2739 23.7261 0.0003 0.00 11000000.00 6115967.55 0.0000 3.3394 0.1608
0.300000 1 0.000000 0.000000 0.000000 2 0.720000 10.000000 0.000000 10.0259 -76.2756 23.7244 0.0003 0.00 11000000.00 6115964.18 0.0000 3.3394 0.1608
0.304000 1 0.000000 0.000000 0.000000 2 0.729600 10.000000 0.000000 10.0266 -76.2773 23.7227 0.0003 0.00 11000000.00 6115960.75 0.0000 3.3394 0.1608
0.308000 1 0.000000 0.000000 0.000000 2 0.739200 10.000000 0.000000 10.0273 -76.2790 23.7210 0.0003 0.00 11000000.00 6115957.27 0.0000 3.3394 0.1609
0.312000 1 0.000000 0.000000 0.000000 2 0.748800 10.000000 0.000000 10.0280 -76.2807 23.7193 0.0003 0.00 11000000.00 6115953.74 0.0000 3.3394 0.1609
0.316000 1 0.000000 0.000000 0.000000 2 0.758400 10.000000 0.000000 10.0287 -76.2825 23.7175 0.0003 0.00 11000000.00 6115950.16 0.0000 3.3394 0.1609
0.320000 1 0.000000 0.000000 0.000000 2 0.768000 10.000000 0.000000 10.0294 -76.2842 23.7158 0.0003 0.00 11000000.00 6115946.53 0.0000 3.3394 0.1609
0.324000 1 0.000000 0.000000 0.000000 2 0.777600 10.000000 0.000000 10.0302 -76.2860 23.7140 0.0003 0.00 11000000.00 6115942.84 0.0000 3.3395 0.1609
0.328000 1 0.000000 0.000000 0.000000 2 0.787200 10.000000 0.000000 10.0309 -76.2878 23.7122 0.0003 0.00 11000000.00 6115939.11 0.0000 3.3395 0.1609
0.332000 1 0.000000 0.000000 0.000000 2 0.796800 10.000000 0.000000 10.0317 -76.2897 23.7103 0.0003 0.00 11000000.00 6115935.32 0.0000 3.3395 0.1609
0.336000 1 0.000000 0.000000 0.000000 2 0.806400 10.000000 0.000000 10.0325 -76.2915 23.7085 0.0003 0.00 11000000.00 6115931.48 0.0000 3.3395 0.1609
0.340000 1 0.000000 0.000000 0.000000 2 0.816000 10.000000 0.000000 10.0332 -76.2934 23.7066 0.0003 0.00 11000000.00 6115927.59 0.0000 3.3395 0.1609
0.344000 1 0.000000 0.000000 0.000000 2 0.825600 10.000000 0.000000 10.0340 -76.2953 23.7047 0.0003 0.00 11000000.00 6115923.64 0.0000 3.3395 0.1609
0.348000 1 0.000000 0.000000 0.000000 2 0.835200 10.000000 0.000000 10.0348 -76.2973 23.7027 0.0003 0.00 11000000.00 6115919.64 0.0000 3.3395 0.1609
0.352000 1 0.000000 0.000000 0.000000 2 0.844800 10.000000 0.000000 10.0356 -76.2992 23.7008 0.0003 0.00 11000000.00 6115915.59 0.0000 3.3395 0.1609
0.356000 1 0.000000 0.000000 0.000000 2 0.854400 10.000000 0.000000 10.0364 -76.3012 23.6988 0.0003 0.00 11000000.00 6115911.48 0.0000 3.3395 0.1609
0.360000 1 0.000000 0.000000 0.000000 2 0.864000 10.000000 0.000000 10.0373 -76.3032 23.6968 0.0003 0.00 11000000.00 6115907.32 0.0000 3.3395 0.1609
0.364000 1 0.000000 0.000000 0.000000 2 0.873600 10.000000 0.000000 10.0381 -76.3052 23.6948 0.0003 0.00 11000000.00 6115903.11 0.0000 3.3395 0.1609
0.368000 1 0.000000 0.000000 0.000000 2 0.883200 10.000000 0.000000 10.0389 -76.3072 23.6928 0.0003 0.00 11000000.00 6115898.84 0.0000 3.3395 0.1609
0.372000 1 0.000000 0.000000 0.000000 2 0.892800 10.000000 0.000000 10.0398 -76.3093 23.6907 0.0003 0.00 11000000.00 6115894.52 0.0000 3.3395 0.1609
0.376000 1 0.000000 0.000000 0.000000 2 0.902400 10.000000 0.000000 10.0406 -76.3113 23.6887 0.0003 0.00 11000000.00 6115890.14 0.0000 3.3395 0.1609
0.380000 1 0.000000 0.000000 0.000000 2 0.912000 10.000000 0.000000 10.0415 -76.3134 23.6866 0.0003 0.00 11000000.00 6115885.70 0.0000 3.3395 0.1609
0.384000 1 0.000000 0.000000 0.000000 2 0.921600 10.000000 0.000000 10.0424 -76.3156 23.6844 0.0003 0.00 11000000.00 6115881.21 0.0000 3.3395 0.1609
0.388000 1 0.000000 0.000000 0.000000 2 0.931200 10.000000 0.000000 10.0433 -76.3177 23.6823 0.0003 0.00 11000000.00 6115876.67 0.0000 3.3395 0.1609
0.392000 1 0.000000 0.000000 0.000000 2 0.940800 10.000000 0.000000 10.0442 -76.3199 23.6801 0.0003 0.00 11000000.00 6115872.06 0.0000 3.3395 0.1609
0.396000 1 0.000000 0.000000 0.000000 2 0.950400 10.000000 0.000000 10.0451 -76.3221 23.6779 0.0003 0.00 11000000.00 6115867.41 0.0000 3.3395 0.1609
0.400000 1 0.000000 0.000000 0.000000 2 0.960000 10.000000 0.000000 10.0460 -76.3243 23.6757 0.0003 0.00 11000000.00 6115862.69 0.0000 3.3395 0.1609
0.404000 1 0.000000 0.000000 0.000000 2 0.969600 10.000000 0.000000 10.0469 -76.3265 23.6735 0.0003 0.00 11000000.00 6115857.92 0.0000 3.3395 0.1609
0.408000 1 0.000000 0.000000 0.000000 2 0.979200 10.000000 0.000000 10.0478 -76.3288 23.6712 0.0003 0.00 11000000.00 6115853.09 0.0000 3.3395 0.1609
